ID;income;age;gender;education_level
67230;34030.71845731741;31;F;2.0
46786;34030.56654224593;38;F;1.0
42527;34030.53746420571;33;M;2.0
55212;34029.55843044659;22;F;1.0
14135;34029.445327822345;39;M;2.0
92468;34029.12756654905;37;F;2.0
60747;34028.49946490448;21;M;2.0
16481;34027.9274046777;26;F;3.0
2758;34027.29588325497;36;F;2.0
7149;34026.98217155575;21;F;2.0
53408;34026.35341649249;39;M;1.0
74044;34026.34570710858;33;M;2.0
47758;34025.58689497717;37;F;1.0
21549;34025.58668774103;28;F;1.0
68433;34025.393073436564;33;M;0.0
72672;34025.25896412506;36;M;2.0
95587;34025.10375764967;31;M;2.0
70687;34024.93944964748;33;M;3.0
60857;34024.92070192876;24;F;3.0
24292;34024.579711113736;39;M;1.0
98429;34023.76287571578;31;F;0.0
72702;34023.72828313757;30;F;2.0
49200;34022.885996146564;35;M;1.0
3912;34022.31605044892;36;M;0.0
18593;34022.115591659305;19;F;1.0
89954;78999.5957429499;46;F;3.0
30365;34021.5586023567;26;M;3.0
97596;34021.13578500904;37;M;2.0
68762;34020.665092326664;27;M;1.0
86146;34020.56433060383;22;M;1.0
68100;34020.184437145326;33;F;3.0
78584;34020.081065907456;21;M;2.0
64722;34019.79669900073;22;M;2.0
29511;34018.798352989594;35;M;2.0
51328;34017.33989044312;35;F;1.0
74231;34017.25107796789;36;F;3.0
69953;34017.094836735734;21;F;3.0
97022;34016.828306854215;18;F;2.0
95728;34016.05126348906;35;F;2.0
85837;34015.48583489245;33;F;1.0
28295;34015.00874157781;23;F;1.0
96933;34014.58971211158;32;M;2.0
1567;34014.36459181218;24;F;2.0
55841;34013.65920263765;33;M;2.0
1360;34013.0399515311;36;M;2.0
33435;34012.744503808746;28;M;2.0
69123;34012.247964395676;30;M;1.0
28397;34011.634667215476;33;F;3.0
47258;34011.46473752448;19;F;1.0
78691;34011.11344329105;28;F;1.0
58759;34011.0826320203;36;F;2.0
78690;34011.00098405196;28;F;3.0
31797;34010.931111537575;37;F;3.0
79772;34010.589918702295;21;F;2.0
69430;34010.162546894724;19;M;1.0
2110;34009.84914955785;19;F;
44096;34009.73450156404;30;M;1.0
21281;34009.315544230456;26;M;2.0
32928;34009.22899951505;39;M;1.0
41037;34008.87409314682;35;M;2.0
70554;34008.86842176703;39;F;1.0
62337;34008.24985463987;38;M;2.0
69416;34008.237032128454;23;F;2.0
2609;34008.05065390539;19;M;2.0
75756;34007.864746681145;19;M;1.0
1201;34007.63185842333;33;F;1.0
12398;34007.510730443726;24;F;1.0
99353;34007.311830190854;33;F;3.0
84911;34006.17957918969;35;F;2.0
12089;34006.006890782926;38;M;3.0
95839;34005.8132129951;35;M;1.0
13651;34005.71975601441;22;F;1.0
8224;34005.667265746284;19;F;3.0
16521;34005.587273959056;22;F;2.0
79354;73389.4694589488;48;F;3.0
21105;34005.15154132509;22;F;3.0
36395;34004.7522118317;37;M;3.0
98385;34004.27620991136;23;M;1.0
16308;34004.272216550045;35;M;2.0
30680;34002.8130089913;24;F;2.0
59716;34002.784689877146;22;F;0.0
18575;34002.53467027168;35;M;2.0
61783;34002.470209376115;35;F;3.0
24345;34002.19312155311;20;F;1.0
50784;34001.68702216355;30;M;2.0
92037;34001.59325385716;20;M;1.0
97071;34001.36032355237;30;M;1.0
24581;34000.804314671725;34;F;2.0
71457;34000.629015714636;33;M;0.0
12266;34000.57734649616;24;M;2.0
80639;34000.09219104632;36;F;2.0
92744;33999.87382257337;32;F;2.0
599;33999.59574294989;22;M;3.0
46448;33999.50662659636;34;F;2.0
3741;33999.351649943485;20;M;1.0
35806;33999.341093008465;24;M;2.0
55714;33998.77394632211;20;M;2.0
48782;33998.73261839829;19;M;2.0
79169;33998.06256699252;25;M;3.0
46098;33997.6972185817;27;M;0.0
22347;33997.49367777823;19;F;2.0
63181;33997.17895052817;26;M;2.0
35525;33996.856135739494;18;M;0.0
3657;33996.557987744534;35;F;1.0
14996;33996.553905310124;30;M;2.0
78040;33996.23193457746;24;M;3.0
40794;33996.04605488315;39;M;2.0
95731;33996.03945173737;28;F;1.0
16585;33995.843864855415;29;F;2.0
51499;33995.44044874005;28;F;2.0
29684;33995.27910727011;23;M;2.0
983;33995.27320108487;26;M;1.0
61144;33995.26244901576;26;F;2.0
36196;33995.24627599622;34;M;1.0
78837;88392.75921199138;42;M;1.0
63640;33994.39979033395;24;M;2.0
61338;33994.31372702845;27;M;1.0
83056;33993.885385444984;39;F;1.0
55932;33993.73363516818;39;M;2.0
90707;33993.28337046904;22;F;2.0
9911;33992.91174194704;32;F;2.0
49522;33992.62374897201;37;M;1.0
69726;33992.61652829024;23;M;3.0
90901;33992.47079069888;37;F;2.0
64751;33992.20138256893;30;M;2.0
34036;33992.1325075608;21;M;2.0
74071;33991.212466422185;22;M;2.0
79930;33990.996669369466;26;F;3.0
41745;33990.98009561935;18;M;2.0
61519;33990.76974314905;27;M;1.0
14686;33990.32339364455;20;F;2.0
51496;33990.034575279016;22;F;3.0
78660;33989.02573780724;36;M;2.0
1902;33988.47140647123;27;F;3.0
67328;33988.071895529014;22;M;1.0
91699;33987.93008909109;20;F;1.0
98968;33987.84143627606;30;M;2.0
2821;33987.67366584235;38;M;1.0
34015;33987.59700849949;20;F;0.0
56481;33987.57105983688;24;F;1.0
85969;33987.3870346348;35;M;2.0
69403;33987.30453199474;23;M;1.0
4566;33987.21715365734;22;F;2.0
46804;33987.14937287161;31;F;2.0
28300;33986.92275342662;35;M;1.0
31643;33986.75268639151;34;F;1.0
93416;33985.95723079277;34;M;2.0
11127;33985.590113343365;33;F;1.0
50320;33985.565873090396;27;F;2.0
90011;33985.51687828123;23;M;1.0
90949;33985.26943270188;33;M;2.0
47339;33984.04467760431;24;M;2.0
48505;33983.72016469986;33;M;1.0
93740;33983.54064709426;29;F;2.0
71690;33983.4745185204;30;F;1.0
30793;33983.242901999285;26;F;1.0
20587;33982.813253923225;36;M;2.0
93240;33982.16923148779;35;F;2.0
57595;33982.10337708856;19;F;0.0
95422;33981.807686326785;27;F;2.0
88939;33981.233212930296;22;F;3.0
28872;33980.32715674025;23;M;2.0
21087;33980.27811331616;24;F;2.0
5898;33980.10419383319;33;F;1.0
83279;33979.6439386531;19;F;0.0
86292;33979.44480936779;37;F;1.0
34785;33979.24377229551;35;M;1.0
57551;33978.89623591002;32;M;3.0
2808;33977.71494133804;20;F;2.0
70879;33977.56804631761;31;M;2.0
65357;33977.50106727209;27;M;2.0
41146;33977.33611828065;24;M;2.0
32696;33976.971107444726;31;M;2.0
21769;33976.94321873728;20;F;1.0
84556;33976.94200386911;39;F;1.0
10597;33976.88322372291;27;F;2.0
74635;33976.56474643471;20;M;2.0
57831;33976.27244906191;35;M;1.0
61848;33975.9158783579;21;M;1.0
34156;33975.84524899897;19;M;2.0
53885;33975.3611767704;28;M;1.0
80975;33975.32259013875;32;F;1.0
47009;33975.16234285575;36;F;1.0
13469;33975.12051405232;35;F;2.0
2058;33975.08309708845;31;M;1.0
79799;33974.915356878715;34;F;1.0
8158;33974.24073048599;28;M;2.0
72396;33974.220088103786;29;M;1.0
54517;33974.17319861367;33;F;2.0
14498;33973.60082531029;21;F;1.0
25285;33973.56001222542;27;M;2.0
54310;33972.85741477437;34;M;2.0
33044;33972.796372649704;36;F;2.0
63431;33972.683926959835;27;F;1.0
40232;33972.21368413345;34;F;2.0
37374;33971.797092990724;38;M;2.0
774;33971.67543399163;22;F;2.0
66321;33971.41109758232;21;M;2.0
54849;33970.82879145267;27;M;1.0
75099;33970.688610225145;34;M;2.0
43619;33969.680369979396;38;M;2.0
65978;33969.00775487139;31;M;2.0
30462;33968.98452075815;20;M;2.0
78339;33968.89394312823;33;M;2.0
95990;33968.53689974113;34;M;2.0
59629;33968.52725442602;29;F;2.0
16666;33968.385000117036;31;M;2.0
91769;33968.21027517304;19;F;3.0
29944;33967.64852878904;37;F;2.0
32284;33967.64733415037;36;F;1.0
321;33967.64534157237;36;F;1.0
83231;33967.50606581813;24;M;3.0
84851;33966.38972238045;18;F;1.0
55461;33965.783691218894;39;M;1.0
41325;33965.63017755934;24;F;1.0
5372;76029.39474411814;40;M;2.0
27834;33965.19246819877;37;F;2.0
96278;33965.15164959747;31;F;2.0
47487;33964.93936422064;19;M;2.0
73432;33964.558877630974;25;F;2.0
79904;33964.18280501844;39;F;2.0
89499;33964.01420735745;33;M;1.0
73210;33963.80592376828;19;M;2.0
3675;33963.748552258694;35;F;1.0
56026;33963.61333752589;27;F;1.0
73941;33963.55865323408;36;M;1.0
90186;33963.24064205069;23;F;2.0
67239;33962.92477585461;18;M;1.0
50659;33962.76848417432;32;M;1.0
15438;33962.689190467936;26;M;1.0
15916;33961.64220954144;33;M;3.0
72625;33961.420475744;29;M;1.0
47865;33960.91142564558;34;M;2.0
44455;33960.23205696366;39;F;2.0
1798;33959.62101491436;18;F;2.0
3924;33959.44021519265;30;M;1.0
56263;33959.375543824295;18;F;2.0
47708;33959.303877691964;22;M;2.0
8451;33958.06851972276;30;M;1.0
49693;33957.77476150263;26;F;0.0
38503;33957.317622306255;31;M;1.0
38636;33956.83883423757;32;F;1.0
39781;33955.630191649165;22;M;2.0
87897;33955.5461800146;33;F;2.0
14652;33955.48499552166;36;M;2.0
7481;33955.21427744566;18;M;1.0
4304;33954.911170690524;22;F;3.0
31437;33954.59434361101;29;F;1.0
44367;33954.03118760793;25;M;1.0
7586;33953.94359772579;39;F;2.0
78151;33953.68157284096;24;F;1.0
6088;33953.39742594363;37;F;2.0
9517;33952.74740736212;21;M;3.0
80819;33952.37666553307;31;F;2.0
13868;33951.784334059295;38;M;1.0
41032;33951.14659520348;26;F;2.0
14045;33951.03433726701;26;M;0.0
99365;33950.84120116027;37;M;2.0
38781;33950.65905866207;31;F;1.0
12937;33950.658748950664;25;F;3.0
1612;33950.6346794624;36;M;1.0
64145;33950.59430292113;29;F;0.0
39165;33950.442085300005;27;M;1.0
45149;33950.41422303919;34;F;1.0
37577;33950.39030827859;24;F;3.0
846;33950.13353941883;39;M;3.0
13563;33950.0030084194;22;M;2.0
99317;33949.99544658301;32;F;1.0
67463;33949.750420043616;32;F;1.0
32992;33949.43940115055;39;F;2.0
10964;33948.999322674164;32;M;2.0
76786;33948.98746016159;24;F;3.0
19570;33948.79786739391;23;F;2.0
48198;33948.23823435614;33;M;1.0
67957;33948.161787226956;28;F;1.0
23251;33948.03461093872;20;M;2.0
41527;33947.76624083857;19;M;2.0
38972;33947.6657013291;35;M;1.0
63658;33947.52745804358;38;F;2.0
31955;33947.42079383118;27;F;1.0
6637;33947.365521541295;36;M;3.0
41701;33947.165059790175;29;M;2.0
67194;33947.02233448296;26;F;1.0
11950;33946.88665724812;38;F;2.0
15487;33946.732670238554;20;M;1.0
66034;33946.70568934661;32;M;2.0
33761;33946.64961225351;27;M;1.0
91611;33946.398581537804;33;M;2.0
94905;33945.83373800594;35;F;2.0
37823;33945.747405734845;19;F;2.0
95620;33945.581026036525;38;F;1.0
28409;33945.42442738466;20;M;3.0
16719;33945.36040154114;33;F;2.0
58558;33945.26100006466;37;F;3.0
55768;33944.61319846859;32;M;0.0
19427;33944.44224260947;34;M;3.0
96522;33944.431243633386;27;M;2.0
10852;33944.26429261529;39;M;3.0
23425;33944.160302207536;27;M;2.0
12636;33944.00490515367;28;F;2.0
49169;33943.980680432825;35;M;2.0
49096;33943.9379819523;37;M;3.0
16391;33943.50224639776;18;M;1.0
22019;33943.132997739944;25;F;2.0
65997;33943.01359507431;34;F;3.0
93947;33942.73568164389;26;M;2.0
66257;33942.17223213538;31;F;2.0
63676;33941.86141619894;23;M;3.0
1408;33941.38150829681;22;M;2.0
69354;33941.37982610405;30;F;1.0
21874;33941.26216584331;22;F;1.0
12886;33941.091400503174;29;F;1.0
88542;33940.83065322128;39;M;2.0
73742;33940.577193687415;31;F;2.0
21421;33940.35262134295;27;M;2.0
65740;33940.3151099163;36;M;2.0
85427;33940.10938060534;27;M;1.0
49464;33939.94346460434;33;M;1.0
50775;33939.716037430684;18;F;3.0
29345;33939.70352054346;32;F;1.0
24265;33939.38772798518;24;F;1.0
23112;33939.351670551405;26;F;2.0
52625;33938.88771918509;26;F;3.0
70705;33938.55026939339;30;F;2.0
56964;33938.541877419564;24;F;1.0
65441;33937.63414058523;31;M;2.0
3622;33936.75426374734;38;F;1.0
68584;33935.6064094575;24;M;3.0
40759;33935.55545095818;37;F;2.0
54660;33935.23762772334;25;F;2.0
81099;33934.919035884865;28;F;1.0
18414;33934.68199311127;31;M;2.0
46762;33934.63867504229;18;M;2.0
43721;33934.388321823535;36;F;1.0
97323;33934.32290208312;30;F;2.0
49670;33934.05823918625;27;F;2.0
58486;33933.93457367677;30;M;1.0
7688;33933.75220585214;19;F;3.0
38005;33933.72766755504;27;F;2.0
69364;33933.649323160535;31;M;1.0
87799;33933.51744452345;30;M;2.0
78347;33933.40218254848;39;F;2.0
78143;33932.415259387526;32;F;2.0
6381;33932.0094365497;22;M;1.0
70572;33931.62102722766;39;F;2.0
18959;33931.57260636908;25;F;2.0
87946;33930.93883603408;18;F;2.0
42524;33930.606226615404;30;F;2.0
69547;33930.4695952091;20;M;2.0
91955;33930.28622997312;22;M;1.0
10992;33930.28551151563;28;F;0.0
11244;33929.7892616394;21;M;1.0
4946;33929.61680904411;35;M;1.0
55579;33929.40457044984;19;F;2.0
45734;33929.01980213834;35;M;1.0
16735;33928.74647584511;37;F;1.0
20754;33928.59469392474;34;M;2.0
92443;33928.404040947775;26;F;2.0
56733;33928.40373521375;36;F;1.0
82147;33928.1211976451;35;M;1.0
91848;33928.044270247454;31;F;2.0
87701;33926.72242244305;32;F;3.0
69239;33926.316878419355;21;M;2.0
73344;33926.15387035365;22;F;3.0
6095;33926.02494037521;31;M;2.0
68200;33925.72507934785;39;F;2.0
34213;33925.373493948195;28;F;1.0
45571;33925.241440902275;39;F;2.0
54642;33924.901255370045;22;M;1.0
16958;33924.8944088764;27;F;3.0
15314;33924.74898216955;27;F;1.0
67331;33924.60161424059;27;F;2.0
92918;33924.253752561;32;M;3.0
2929;33924.253125212075;27;F;2.0
74623;33924.23840527534;28;F;1.0
22335;33923.97058338237;34;M;1.0
16068;33923.83651712566;24;F;3.0
69157;33923.703169298366;39;M;2.0
36607;33923.460533861435;32;F;3.0
94859;33923.43752437597;33;M;1.0
40313;33923.424258367595;19;M;3.0
32195;33923.3904144867;38;F;2.0
89250;33923.34110340202;27;F;1.0
90960;33923.1829498011;21;M;1.0
31544;33922.87802277114;28;F;1.0
57241;33922.81337383314;22;F;1.0
45170;33922.70430642158;21;F;2.0
43855;33922.32307695846;39;M;2.0
27009;33922.16392432074;38;F;2.0
13276;33921.82473724319;20;F;1.0
55626;33920.95443720909;20;M;2.0
15129;33919.82294298536;27;M;2.0
74670;33919.66333307732;20;F;1.0
27809;33919.493189070105;21;F;2.0
92929;33919.427153718054;29;F;2.0
39471;33919.36940525709;27;M;2.0
52299;33919.352441132374;29;F;2.0
9672;33919.078319894616;32;F;1.0
80943;33918.85132842735;39;M;1.0
84783;33918.161504500975;22;M;2.0
22730;33917.90792906663;21;M;1.0
75259;33917.564773623526;24;M;2.0
82709;33917.424620276666;36;M;2.0
37981;33917.39800277888;25;F;2.0
86604;33917.219201870255;39;M;2.0
47572;33916.95357788754;23;M;2.0
38273;33916.784643597704;34;F;2.0
70426;89327.7470717518;43;M;3.0
95305;33916.535390475256;34;F;2.0
30492;33916.350173363404;20;F;2.0
67706;33916.00309623044;39;M;0.0
76733;33915.65115698322;30;F;2.0
57961;33915.0032632855;29;M;2.0
34489;33914.98611456109;38;F;1.0
66147;33914.498237716616;34;M;2.0
54062;33914.013868831935;29;F;2.0
93731;33913.64556035076;24;M;1.0
27354;33913.62337950314;39;F;2.0
28553;33912.90542032576;20;F;1.0
85247;33912.89975177766;27;F;1.0
48254;33912.801329606016;19;F;1.0
83464;33912.75129269328;20;F;2.0
98000;33912.702441590896;19;M;2.0
15234;33912.58552901059;23;M;0.0
29263;33912.196725186644;38;M;1.0
33031;33912.135322282134;34;M;2.0
24055;33911.94107267751;22;M;2.0
36212;33911.80661032274;35;F;3.0
95444;33910.86342492366;28;M;1.0
97020;33910.817524318685;18;F;2.0
44129;33910.356093453134;19;F;1.0
52114;33910.214753294145;18;M;2.0
38244;33910.13722204669;26;M;2.0
59554;33910.1071244288;34;M;1.0
18180;33909.40885131431;32;M;2.0
61932;33909.25328025912;25;F;1.0
63067;33908.88732770444;35;F;1.0
43504;33908.63180529964;24;F;1.0
16154;33908.62952694316;38;F;1.0
60061;33908.539915721805;27;F;2.0
9237;33908.13326342062;23;M;3.0
57662;33907.9541926603;33;F;3.0
90325;33907.638504468174;18;F;3.0
47052;33907.632002625534;31;M;3.0
4655;33907.40547816915;20;M;2.0
30677;33906.598773979626;26;M;2.0
70589;33906.58300988749;33;F;2.0
77826;33906.487008080905;38;M;2.0
47455;33906.28169674302;20;M;1.0
42502;33905.4582997208;24;F;1.0
78920;33903.93409703011;30;F;3.0
44896;33903.70190495168;38;M;1.0
68558;33903.66488446755;30;F;2.0
89565;33903.450440470886;26;F;1.0
99565;33903.448212665164;39;M;1.0
61536;33903.386390279804;19;M;2.0
27864;33902.9986515176;36;M;2.0
97344;33902.74472657305;31;M;2.0
62518;33902.71642040518;23;M;1.0
53616;33902.60252578365;30;M;2.0
71477;33902.54778404167;26;M;1.0
81089;33901.89775062406;30;F;2.0
1518;33901.853297029884;34;M;3.0
18074;33901.44366083273;32;M;2.0
49903;33901.4172193292;28;F;2.0
62205;33901.373875120466;32;F;2.0
36351;33901.37294702197;35;M;2.0
87587;33901.06635250306;31;F;2.0
43725;33900.600474308165;33;M;0.0
31952;33899.48491709878;35;M;2.0
58270;33899.3141791278;34;M;3.0
13463;33899.261790540746;22;M;2.0
40124;33899.022326480226;23;F;1.0
52479;33898.36430020417;31;F;1.0
29878;33898.25995932653;31;F;2.0
33103;33897.742993844084;36;M;2.0
49;33897.41144177259;36;F;0.0
91688;33897.402096608996;22;F;2.0
26740;33897.12421673585;27;M;0.0
69773;33896.74905351078;24;M;3.0
11828;33896.68795510424;22;M;1.0
15690;33896.39987449562;31;F;1.0
27377;33896.009297625766;23;F;2.0
35072;33894.70605290998;35;M;2.0
27049;33894.46220426831;38;F;1.0
36465;33894.08337800272;30;F;0.0
26087;33893.73341745103;26;F;1.0
7063;33893.56105428052;18;F;1.0
22561;33893.475906208696;31;F;1.0
34727;33893.248917773075;34;M;2.0
59565;33893.09320884854;20;M;2.0
99902;33893.01791389928;37;F;2.0
62483;33892.87089089761;34;F;2.0
2013;33892.83687470602;22;F;3.0
85820;33892.75695897218;27;M;2.0
27015;33892.68915895258;36;M;2.0
46998;33892.56386723184;18;M;0.0
35545;33892.485741103854;23;F;1.0
66747;33891.86137123067;34;M;2.0
75844;33891.72209172093;34;F;2.0
52882;33891.70106648449;21;M;1.0
48137;33891.420663451565;25;M;1.0
60870;33891.05354746795;18;F;3.0
97759;33891.008039002365;35;F;3.0
12247;33890.86220335895;22;M;1.0
6550;33890.76722216756;32;F;3.0
78996;33890.652150147456;35;M;2.0
78446;33890.61026394047;22;M;2.0
65711;33890.56107983578;32;M;0.0
1104;33890.525919546104;21;F;0.0
43389;33890.49235227692;27;F;0.0
69105;33889.746392005065;27;F;1.0
69574;33889.352586746056;24;M;1.0
77109;33889.14167559964;33;M;1.0
95928;33888.96983590954;20;M;2.0
21570;33888.702097346024;24;M;2.0
82739;33888.590346832745;37;F;3.0
67058;33887.489759421966;30;F;3.0
66566;33887.472613846185;27;M;2.0
7335;33887.335983973084;32;F;1.0
836;33887.326698914985;24;F;2.0
45985;33887.31888175646;28;M;2.0
23542;33887.0655262058;39;F;1.0
46933;33886.784393064496;29;M;0.0
75688;33886.43478016738;32;F;1.0
77540;33886.25258281125;38;F;2.0
3863;33886.11417769779;25;M;2.0
73329;33886.02563129372;25;F;1.0
91514;33886.02455630503;23;M;1.0
59857;33886.00858910334;25;M;2.0
58002;33885.99357072079;37;M;2.0
17614;33885.84930668556;33;F;2.0
8034;33885.47550689835;37;F;2.0
81890;33885.44649110166;20;M;2.0
92899;33885.29921363347;20;M;3.0
78224;33884.92770690777;18;F;2.0
37364;33883.274241755775;35;M;1.0
96907;33882.68974707389;21;F;1.0
1847;33882.350132926746;22;F;3.0
95762;33881.41360652345;19;F;1.0
65759;33881.14189326361;19;M;3.0
80499;33881.00335478078;31;M;1.0
58793;33880.69490432026;32;F;1.0
7799;33880.63262613534;31;M;1.0
70462;33880.04949409481;22;F;2.0
51957;33879.959687223294;21;M;1.0
11491;33879.19552401801;29;M;2.0
18396;33878.94870093277;27;M;3.0
57801;33878.92031191176;37;F;2.0
31527;33878.693797288484;36;M;3.0
89206;33878.02869151922;23;M;2.0
79492;33878.02025461855;30;M;3.0
70189;33877.638525759314;18;M;3.0
13668;33877.53854606938;37;M;2.0
29950;33877.529492349466;31;F;2.0
46572;33877.358325814384;28;M;2.0
96020;33876.773694754025;32;M;3.0
96004;33876.66071357917;24;F;3.0
79093;33876.44394940678;33;F;2.0
50202;33876.25311476047;22;F;2.0
91768;33876.17306589101;19;M;2.0
91830;33875.66721686047;31;M;1.0
96120;33875.53578662033;25;M;2.0
23773;33875.48981545474;23;M;0.0
97049;33875.438640433626;27;F;2.0
73129;33874.875026578564;24;M;2.0
19020;33874.83013298275;32;F;3.0
43649;33874.788323694374;25;M;2.0
610;33874.71463918284;22;F;2.0
353;33874.4803832832;34;M;2.0
29455;33874.32652231627;26;F;2.0
82883;33874.03687176149;20;M;2.0
50140;33872.956216014405;26;F;1.0
63596;33872.61269105221;27;F;0.0
41550;33871.93627443535;28;F;1.0
923;33871.57116773345;18;M;2.0
94439;33871.527201420315;29;F;2.0
53132;33870.908581218704;19;F;3.0
80928;33870.7941976412;31;F;1.0
74679;33870.46965766444;32;M;3.0
80797;33870.256612920726;28;F;1.0
11715;33869.96806655521;32;F;2.0
23779;33869.79940653675;28;M;3.0
35752;33869.759211903925;31;M;2.0
